county,census_tract,house_price_index,median_income,population,shop_type,num_shops
Suffolk,25025100200,708,-36762,2953,starbucks,0
Suffolk,25025100300,159.99,48320,3412,dunkin_donuts,0
Suffolk,25025100300,159.99,48320,3412,starbucks,0
Suffolk,25025100400,258.61,52485,4803,dunkin_donuts,1
Suffolk,25025100400,258.61,52485,4803,starbucks,0
Suffolk,25025100500,271.15,49510,6585,dunkin_donuts,0
Suffolk,25025100500,271.15,49510,6585,starbucks,0
Suffolk,25025100601,339.17,58426,5406,dunkin_donuts,0
Suffolk,25025100601,339.17,58426,5406,starbucks,0
Suffolk,25025100603,146.59,76553,2043,dunkin_donuts,2
Suffolk,25025100603,146.59,76553,2043,starbucks,0
Suffolk,25025100700,315.88,71367,4469,dunkin_donuts,1
Suffolk,25025100700,315.88,71367,4469,starbucks,0
Suffolk,25025100800,298.97,65762,6380,dunkin_donuts,2
Suffolk,25025100800,298.97,65762,6380,starbucks,0
Suffolk,25025100900,282.5,53517,4172,dunkin_donuts,0
Suffolk,25025100900,282.5,53517,4172,starbucks,0
Suffolk,25025101001,263.08,46733,5731,dunkin_donuts,0
Suffolk,25025101001,263.08,46733,5731,starbucks,0
Suffolk,25025101002,310.49,27715,4801,dunkin_donuts,1
Suffolk,25025101002,310.49,27715,4801,starbucks,0
Suffolk,25025101101,36,-59277,3723,dunkin_donuts,0
Suffolk,25025101101,607,-59277,3723,starbucks,0
Suffolk,25025101102,342,-36000,5140,dunkin_donuts,0
Suffolk,25025101102,786,-36000,5140,starbucks,0
Suffolk,25025110103,330.41,68429,6227,dunkin_donuts,1
Suffolk,25025110103,330.41,68429,6227,starbucks,0
Suffolk,25025110201,242.63,46341,2244,dunkin_donuts,0
Suffolk,25025110201,242.63,46341,2244,starbucks,0
Suffolk,25025110301,297.74,74469,2532,dunkin_donuts,1
Suffolk,25025110301,297.74,74469,2532,starbucks,0
Suffolk,25025110401,285.52,60095,4016,dunkin_donuts,0
Suffolk,25025110401,285.52,60095,4016,starbucks,0
Suffolk,25025110403,326.9,67031,4940,dunkin_donuts,0
Suffolk,25025110403,326.9,67031,4940,starbucks,0
Suffolk,25025110501,311.44,84020,3599,dunkin_donuts,0
Suffolk,25025110501,311.44,84020,3599,starbucks,0
Suffolk,25025110502,321.42,77083,4224,dunkin_donuts,0
Suffolk,25025110502,321.42,77083,4224,starbucks,0
Suffolk,25025110601,317.94,95556,2875,dunkin_donuts,0
Suffolk,25025110601,317.94,95556,2875,starbucks,0
Suffolk,25025110607,367.58,81076,5289,dunkin_donuts,1
Suffolk,25025110607,367.58,81076,5289,starbucks,0
Suffolk,25025120103,,129875,1496,dunkin_donuts,1
Suffolk,25025120103,,129875,1496,starbucks,1
Suffolk,25025120104,162.58,71477,2171,dunkin_donuts,0
Suffolk,25025120104,162.58,71477,2171,starbucks,0
Suffolk,25025120105,382.23,155417,2418,dunkin_donuts,0
Suffolk,25025120105,382.23,155417,2418,starbucks,0
Suffolk,25025120201,147.04,54513,4072,dunkin_donuts,0
Suffolk,25025120201,147.04,54513,4072,starbucks,0
Suffolk,25025120301,171.21,76375,5089,dunkin_donuts,0
Suffolk,25025120301,171.21,76375,5089,starbucks,0
Suffolk,25025120400,440.36,80513,6388,dunkin_donuts,1
Suffolk,25025120400,440.36,80513,6388,starbucks,0
Suffolk,25025120500,473,-65712,2372,dunkin_donuts,0
Suffolk,25025120500,704,-65712,2372,starbucks,0
Suffolk,25025120600,468,-100599,2604,dunkin_donuts,0
Suffolk,25025120600,696,-100599,2604,starbucks,0
Suffolk,25025120700,833,-82321,2040,dunkin_donuts,0
Suffolk,25025120700,828,-82321,2040,starbucks,0
Suffolk,25025130100,297.97,80923,6046,dunkin_donuts,0
Suffolk,25025130100,297.97,80923,6046,starbucks,0
Suffolk,25025130200,291.51,103476,5049,dunkin_donuts,1
Suffolk,25025130200,291.51,103476,5049,starbucks,1
Suffolk,25025130300,390.89,112262,4695,dunkin_donuts,0
Suffolk,25025130300,390.89,112262,4695,starbucks,0
Suffolk,25025130402,287.3,71875,5110,dunkin_donuts,3
Suffolk,25025130402,287.3,71875,5110,starbucks,0
Suffolk,25025130404,269.03,72564,3308,dunkin_donuts,1
Suffolk,25025130404,269.03,72564,3308,starbucks,0
Suffolk,25025130406,257.68,40968,5290,dunkin_donuts,0
Suffolk,25025130406,257.68,40968,5290,starbucks,0
Suffolk,25025140102,272.68,63607,4779,dunkin_donuts,0
Suffolk,25025140102,272.68,63607,4779,starbucks,0
Suffolk,25025140105,246.19,65375,4091,dunkin_donuts,1
Suffolk,25025140105,246.19,65375,4091,starbucks,0
Suffolk,25025140106,677,-30625,1826,dunkin_donuts,1
Suffolk,25025140106,472,-30625,1826,starbucks,0
Suffolk,25025140107,255.88,63621,2898,dunkin_donuts,0
Suffolk,25025140107,255.88,63621,2898,starbucks,0
Suffolk,25025140201,275.97,76976,2420,dunkin_donuts,1
Suffolk,25025140201,275.97,76976,2420,starbucks,0
Suffolk,25025140202,261.29,71570,6110,dunkin_donuts,0
Suffolk,25025140202,261.29,71570,6110,starbucks,0
Suffolk,25025140300,253.84,50703,6343,dunkin_donuts,1
Suffolk,25025140300,253.84,50703,6343,starbucks,0
Suffolk,25025140400,260.02,58690,8748,dunkin_donuts,0
Suffolk,25025140400,260.02,58690,8748,starbucks,0
Suffolk,25025160101,324,-53485,9391,dunkin_donuts,0
Suffolk,25025160101,941,-53485,9391,starbucks,0
Suffolk,25025160200,700,-52268,4126,dunkin_donuts,0
Suffolk,25025160200,434,-52268,4126,starbucks,0
Suffolk,25025160300,318,-61124,2355,dunkin_donuts,0
Suffolk,25025160300,659,-61124,2355,starbucks,0
Suffolk,25025160400,67,-38429,2838,dunkin_donuts,5
Suffolk,25025160400,142,-38429,2838,starbucks,1
Suffolk,25025160501,540,-35308,5064,dunkin_donuts,0
Suffolk,25025160501,611,-35308,5064,starbucks,0
Suffolk,25025160502,62,-57344,4558,dunkin_donuts,2
Suffolk,25025160502,994,-57344,4558,starbucks,0
Suffolk,25025160601,,48324,4271,dunkin_donuts,0
Suffolk,25025160601,,48324,4271,starbucks,0
Suffolk,25025160602,216.63,50829,4481,dunkin_donuts,1
Suffolk,25025160602,216.63,50829,4481,starbucks,0
Suffolk,25025170100,226.98,51075,8041,dunkin_donuts,0
Suffolk,25025170100,226.98,51075,8041,starbucks,0
Suffolk,25025170200,216.85,48892,4547,dunkin_donuts,0
Suffolk,25025170200,216.85,48892,4547,starbucks,0
Suffolk,25025170300,213.8,58945,9096,dunkin_donuts,3
Suffolk,25025170300,213.8,58945,9096,starbucks,0
Suffolk,25025170400,200.71,47642,5497,dunkin_donuts,2
Suffolk,25025170400,200.71,47642,5497,starbucks,0
Suffolk,25025170501,128.14,47604,3570,dunkin_donuts,1
Suffolk,25025170501,128.14,47604,3570,starbucks,0
Suffolk,25025170502,205.58,55217,3061,dunkin_donuts,1
Suffolk,25025170502,205.58,55217,3061,starbucks,0
Suffolk,25025170601,242.96,56136,5805,dunkin_donuts,2
Suffolk,25025170601,242.96,56136,5805,starbucks,0
Suffolk,25025170701,927,-41023,2115,dunkin_donuts,1
Suffolk,25025170701,888,-41023,2115,starbucks,0
Suffolk,25025170702,144.95,42500,6396,dunkin_donuts,2
Suffolk,25025170702,144.95,42500,6396,starbucks,0
Suffolk,25025170800,218.1,50139,5130,dunkin_donuts,0
Suffolk,25025170800,218.1,50139,5130,starbucks,0
Suffolk,25025180101,207.11,58620,4859,dunkin_donuts,1
Suffolk,25025180101,207.11,58620,4859,starbucks,0
Suffolk,25025180200,222.55,60081,3948,dunkin_donuts,1
Suffolk,25025180200,222.55,60081,3948,starbucks,0
Suffolk,25025180301,252.47,91625,3275,dunkin_donuts,0
Suffolk,25025180301,252.47,91625,3275,starbucks,0
Suffolk,25025180400,205.24,82361,1944,dunkin_donuts,0
Suffolk,25025180400,205.24,82361,1944,starbucks,0
Suffolk,25025180500,250.34,60645,3966,dunkin_donuts,0
Suffolk,25025180500,250.34,60645,3966,starbucks,0
